date,campaign_name,ad_set_name,ad_id,ad_name,spend,impressions,clicks,frequency_7d,purchases,purchase_value,new_customer_purchases,new_customer_value
2026-06-29,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,274.7,9449,72,1.8,3,287.3,3,287.3
2026-06-29,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,451.21,11297,140,1.92,10,950.28,9,880.69
2026-06-29,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,234.76,7737,60,1.99,2,192.88,2,192.88
2026-06-29,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,328.87,10322,111,1.71,4,407.67,4,407.67
2026-06-29,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,295.66,9231,93,1.62,3,251.28,3,251.28
2026-06-29,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,302.9,9709,86,1.65,3,265.2,3,265.2
2026-06-29,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,182.46,5949,46,1.71,2,182.53,2,182.53
2026-06-29,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,246.43,7196,75,1.76,2,190.66,2,190.66
2026-06-29,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,501.47,15392,296,2.01,23,1609.77,7,596.67
2026-06-29,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,325.73,10907,216,2.02,6,427.13,2,179.46
2026-06-29,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,248.54,7722,134,2.04,6,462.41,2,182.54
2026-06-29,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,152.27,4136,40,1.65,2,186.89,2,186.89
2026-06-29,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,163.72,5150,48,1.91,1,96.18,1,96.18
2026-06-29,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,143.08,3907,36,1.62,1,98.43,1,98.43
2026-06-30,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,351.41,8858,119,1.86,4,401.69,4,401.69
2026-06-30,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,333.98,10468,113,1.8,6,500.96,5,429.96
2026-06-30,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,844.13,28619,275,2.76,20,1713.87,16,1458.8
2026-06-30,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,380.56,9800,92,1.68,9,840.77,8,773.9
2026-06-30,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,251.95,8628,75,1.81,2,183.35,2,183.35
2026-06-30,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,314.53,8489,104,1.9,4,357.18,4,357.18
2026-06-30,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,218.34,7338,68,1.84,3,267.1,3,267.1
2026-06-30,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,277.89,8329,71,2.08,4,395.19,4,395.19
2026-06-30,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,234.23,5953,52,1.97,2,174.0,2,174.0
2026-06-30,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,270.79,6784,72,2.09,2,162.11,2,162.11
2026-06-30,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,201.66,7053,56,1.94,2,182.17,2,182.17
2026-06-30,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,208.95,5570,56,1.63,2,204.69,2,204.69
2026-06-30,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,428.17,10830,236,1.99,17,1381.52,5,461.15
2026-06-30,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,348.62,10768,231,1.84,6,455.9,2,197.05
2026-06-30,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,222.94,5881,86,1.99,6,454.38,2,184.9
2026-06-30,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,207.84,5699,45,1.66,2,175.55,2,175.55
2026-06-30,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,163.7,4255,38,2.05,1,94.99,1,94.99
2026-06-30,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,174.88,4569,35,1.62,1,96.26,1,96.26
2026-07-01,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,359.42,10616,128,1.69,7,602.87,6,536.32
2026-07-01,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,283.72,7389,65,1.8,3,272.29,3,272.29
2026-07-01,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1109.01,30954,294,2.8,21,1666.06,16,1351.75
2026-07-01,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,315.81,9403,86,1.61,4,343.69,4,343.69
2026-07-01,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,252.73,8139,80,1.88,3,265.71,3,265.71
2026-07-01,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,289.38,9928,103,1.99,6,527.18,5,457.3
2026-07-01,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,206.53,6030,59,1.87,2,172.24,2,172.24
2026-07-01,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,269.02,7497,68,1.91,3,282.57,3,282.57
2026-07-01,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,248.11,6523,63,1.6,2,176.66,2,176.66
2026-07-01,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,303.31,10727,105,1.95,3,262.42,3,262.42
2026-07-01,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,180.3,4530,35,1.76,2,189.56,2,189.56
2026-07-01,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,187.1,5478,54,1.92,2,174.3,2,174.3
2026-07-01,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,457.79,15780,311,2.04,20,1538.39,6,532.11
2026-07-01,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,331.47,10349,195,1.69,9,702.66,3,270.88
2026-07-01,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,242.51,7095,119,1.84,6,482.22,2,207.02
2026-07-01,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,164.38,5383,41,1.88,2,193.91,2,193.91
2026-07-01,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,140.48,3904,35,1.93,1,96.12,1,96.12
2026-07-01,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,127.7,4325,30,1.84,1,85.81,1,85.81
2026-07-02,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,416.21,11297,125,1.8,9,786.05,8,719.02
2026-07-02,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,336.07,9533,86,1.7,4,356.04,4,356.04
2026-07-02,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1523.54,49995,431,2.84,39,3377.53,30,2780.75
2026-07-02,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,394.55,11532,115,1.98,7,595.12,6,531.13
2026-07-02,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,254.59,8110,71,1.96,3,304.64,3,304.64
2026-07-02,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,376.25,10003,128,1.73,7,622.31,6,556.79
2026-07-02,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,237.89,5995,53,1.89,3,272.81,3,272.81
2026-07-02,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,351.76,11565,122,1.72,7,635.83,6,570.9
2026-07-02,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,233.5,7211,59,1.64,2,184.38,2,184.38
2026-07-02,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,232.92,7212,60,2.08,2,173.85,2,173.85
2026-07-02,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,155.54,3939,30,1.86,1,97.22,1,97.22
2026-07-02,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,168.97,5645,48,1.64,1,94.46,1,94.46
2026-07-02,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,485.66,15933,361,1.92,17,1268.68,5,444.49
2026-07-02,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,279.4,7961,148,1.64,6,453.68,2,193.91
2026-07-02,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,251.02,7765,133,2.04,6,450.87,2,178.3
2026-07-02,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,220.53,6321,61,1.64,2,174.85,2,174.85
2026-07-02,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,236.76,5986,47,1.92,1,81.61,1,81.61
2026-07-03,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,297.06,7457,101,1.64,6,530.22,5,468.27
2026-07-03,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,269.5,7407,71,1.94,3,288.26,3,288.26
2026-07-03,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1218.24,40944,413,2.88,21,1820.55,16,1484.14
2026-07-03,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,284.0,9568,97,1.94,4,362.92,4,362.92
2026-07-03,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,226.68,7841,67,2.01,2,180.03,2,180.03
2026-07-03,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,240.88,6949,80,1.63,3,320.01,3,320.01
2026-07-03,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,140.97,4592,47,1.63,2,196.15,2,196.15
2026-07-03,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,229.37,7737,94,1.99,4,355.76,4,355.76
2026-07-03,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,290.86,7919,71,1.77,3,288.67,3,288.67
2026-07-03,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,323.51,8226,83,1.69,3,315.56,3,315.56
2026-07-03,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,205.2,5764,55,1.95,1,88.73,1,88.73
2026-07-03,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,207.2,6903,72,1.96,1,84.05,1,84.05
2026-07-03,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,455.42,11561,253,1.78,13,1018.82,4,341.1
2026-07-03,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,248.18,8771,169,1.92,6,444.15,2,176.55
2026-07-03,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,198.04,5162,104,1.65,3,220.3,1,91.96
2026-07-03,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,194.08,6478,57,2.0,2,176.94,2,176.94
2026-07-03,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,201.7,5434,45,1.78,1,86.89,1,86.89
2026-07-04,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,394.82,12595,133,2.04,4,376.57,4,376.57
2026-07-04,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,357.57,9821,99,1.9,4,379.17,4,379.17
2026-07-04,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1821.54,61350,599,2.91,42,3485.8,32,2740.34
2026-07-04,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,335.54,11100,103,1.82,6,505.31,5,436.73
2026-07-04,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,248.62,8332,62,1.81,2,209.27,2,209.27
2026-07-04,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,296.39,10038,122,1.75,4,377.88,4,377.88
2026-07-04,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,175.24,4573,44,1.8,2,167.93,2,167.93
2026-07-04,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,231.48,8239,111,2.02,3,261.74,3,261.74
2026-07-04,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,219.4,7075,68,1.72,2,182.35,2,182.35
2026-07-04,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,293.67,10153,121,1.69,2,179.86,2,179.86
2026-07-04,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,169.67,5203,37,1.86,1,90.32,1,90.32
2026-07-04,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,198.02,5203,50,2.05,1,92.92,1,92.92
2026-07-04,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,399.53,10799,221,1.82,13,1007.27,4,398.84
2026-07-04,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,317.25,10070,167,1.97,6,447.54,2,184.01
2026-07-04,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,216.13,6652,93,1.64,3,230.03,1,89.89
2026-07-04,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,299.12,8235,84,1.93,2,182.71,2,182.71
2026-07-04,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,195.38,5478,52,1.86,1,86.41,1,86.41
2026-07-05,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,264.27,9259,116,1.62,2,181.78,2,181.78
2026-07-05,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,251.44,8796,97,1.8,3,295.05,3,295.05
2026-07-05,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1284.45,44785,450,2.95,23,2056.9,17,1650.11
2026-07-05,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,263.22,6646,68,1.63,4,367.46,4,367.46
2026-07-05,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,173.54,4456,36,2.01,1,91.81,1,91.81
2026-07-05,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,249.04,7442,90,1.85,4,381.7,4,381.7
2026-07-05,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,157.51,5604,44,2.02,2,191.32,2,191.32
2026-07-05,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,225.81,7473,85,1.71,2,186.86,2,186.86
2026-07-05,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,257.48,8292,80,1.62,1,92.88,1,92.88
2026-07-05,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,330.81,9357,97,1.93,3,283.4,3,283.4
2026-07-05,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,160.54,5594,44,2.06,1,90.36,1,90.36
2026-07-05,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,207.61,6697,56,1.93,1,96.5,1,96.5
2026-07-05,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,527.26,17890,385,1.72,17,1389.84,5,476.59
2026-07-05,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,256.24,9000,156,1.99,6,457.44,2,183.64
2026-07-05,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,226.61,5978,101,1.87,3,237.01,1,96.49
2026-07-05,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,219.59,6455,83,1.96,2,178.97,2,178.97
2026-07-05,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,254.75,8696,71,2.03,1,92.11,1,92.11
2026-07-06,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,260.49,8891,99,1.81,6,545.15,5,473.51
2026-07-06,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,251.04,6329,62,1.65,3,289.52,3,289.52
2026-07-06,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1848.43,54377,539,2.99,37,3266.87,28,2646.82
2026-07-06,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,276.5,7580,80,1.98,3,287.87,3,287.87
2026-07-06,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,176.07,4654,33,1.62,2,188.28,2,188.28
2026-07-06,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,266.0,7861,102,2.01,4,337.02,4,337.02
2026-07-06,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,164.75,4915,40,1.77,2,173.12,2,173.12
2026-07-06,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,206.8,5834,62,1.79,3,289.7,3,289.7
2026-07-06,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,246.01,8388,80,1.92,2,176.76,2,176.76
2026-07-06,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,311.82,7828,85,1.61,3,259.55,3,259.55
2026-07-06,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,169.31,5288,41,1.77,1,78.86,1,78.86
2026-07-06,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,230.06,7254,69,1.82,1,93.92,1,93.92
2026-07-06,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,530.44,16761,344,1.62,20,1503.33,6,521.23
2026-07-06,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,282.12,8270,145,1.96,9,715.52,3,267.18
2026-07-06,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,244.4,7836,142,2.0,6,470.31,2,188.11
2026-07-06,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,174.81,4469,45,1.66,1,94.72,1,94.72
2026-07-06,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,201.49,6870,47,1.96,1,85.48,1,85.48
2026-07-07,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,318.75,8982,96,1.85,4,338.1,4,338.1
2026-07-07,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,261.88,7181,68,2.08,3,261.58,3,261.58
2026-07-07,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1683.98,59788,543,3.03,55,4472.59,41,3526.53
2026-07-07,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,251.38,8714,104,2.01,3,273.37,3,273.37
2026-07-07,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,167.89,4895,41,1.65,2,181.85,2,181.85
2026-07-07,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,218.2,7249,93,1.88,4,364.56,4,364.56
2026-07-07,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,156.29,4357,37,2.08,2,188.64,2,188.64
2026-07-07,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,191.94,6564,75,1.93,3,251.13,3,251.13
2026-07-07,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,274.71,8921,89,1.67,3,259.88,3,259.88
2026-07-07,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,295.48,9256,102,1.74,2,174.66,2,174.66
2026-07-07,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,161.98,4226,32,1.76,1,90.99,1,90.99
2026-07-07,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,179.18,6202,54,1.76,1,92.06,1,92.06
2026-07-07,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,439.51,14905,309,2.08,17,1290.41,5,496.51
2026-07-07,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,261.93,8581,160,1.88,6,442.36,2,171.15
2026-07-07,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,241.05,8128,129,1.76,6,464.4,2,186.3
2026-07-07,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,213.56,5508,50,1.84,2,202.18,2,202.18
2026-07-07,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,214.19,6732,60,2.0,1,98.08,1,98.08
2026-07-08,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,251.63,6472,77,2.08,4,371.34,4,371.34
2026-07-08,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,242.44,8008,80,2.04,3,258.32,3,258.32
2026-07-08,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1911.03,49667,432,3.07,46,3867.49,34,3058.21
2026-07-08,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,278.4,8651,72,1.89,6,551.78,5,474.87
2026-07-08,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,160.38,5726,47,1.84,2,194.16,2,194.16
2026-07-08,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,223.31,5997,69,1.93,4,391.93,4,391.93
2026-07-08,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,140.38,4514,37,1.7,2,177.93,2,177.93
2026-07-08,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,183.31,5275,53,1.95,3,289.49,3,289.49
2026-07-08,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,272.0,7454,68,1.93,2,179.2,2,179.2
2026-07-08,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,280.55,8172,84,1.78,3,273.49,3,273.49
2026-07-08,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,190.19,5796,47,1.78,1,99.0,1,99.0
2026-07-08,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,180.38,6313,60,1.99,2,190.99,2,190.99
2026-07-08,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,443.84,12227,251,1.76,17,1285.36,5,469.71
2026-07-08,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,278.98,7045,123,2.02,6,456.66,2,177.55
2026-07-08,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,224.26,5982,121,1.75,6,427.77,2,169.69
